Source path,Class name,Method name,Method signature,Cyclomatic complexity,Cognitive complexity,Max nesting depth,Line count,Parameter count,ABC score,Assignments,Branches,Conditions,Halstead volume,Halstead difficulty,Halstead estimated bugs
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/InMemoryURLConnection.java,org.exist.protocolhandler.protocols.xmldb.InMemoryURLConnection,connect,"org.exist.protocolhandler.protocols.xmldb.InMemoryURLConnection{name=connect,return=void,parameters=[]}",2,1,1,7,0,2.0,0,2,0,27.0,1.8,0.0
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/InMemoryURLConnection.java,org.exist.protocolhandler.protocols.xmldb.InMemoryURLConnection,getInputStream,"org.exist.protocolhandler.protocols.xmldb.InMemoryURLConnection{name=getInputStream,return=java.io.InputStream,parameters=[]}",2,2,1,11,0,4.12,1,4,0,76.15,4.5,0.02
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/InMemoryURLConnection.java,org.exist.protocolhandler.protocols.xmldb.InMemoryURLConnection,getOutputStream,"org.exist.protocolhandler.protocols.xmldb.InMemoryURLConnection{name=getOutputStream,return=java.io.OutputStream,parameters=[]}",2,2,1,11,0,4.12,1,4,0,68.11,3.93,0.01
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/Handler.java,org.exist.protocolhandler.protocols.xmldb.Handler,Handler,"org.exist.protocolhandler.protocols.xmldb.Handler{name=<constructor>,return=org.exist.protocolhandler.protocols.xmldb.Handler,parameters=[org.exist.protocolhandler.Mode]}",2,1,1,13,1,2.24,1,2,0,34.87,2.8,0.01
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/Handler.java,org.exist.protocolhandler.protocols.xmldb.Handler,parseURL,"org.exist.protocolhandler.protocols.xmldb.Handler{name=parseURL,return=void,parameters=[java.net.URL,java.lang.String,int,int]}",3,13,1,43,4,25.08,2,25,0,672.02,18.62,0.18
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/Handler.java,org.exist.protocolhandler.protocols.xmldb.Handler,openConnection,"org.exist.protocolhandler.protocols.xmldb.Handler{name=openConnection,return=java.net.URLConnection,parameters=[java.net.URL]}",3,0,0,8,1,2.0,0,2,0,46.51,1.93,0.01
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/EmbeddedURLConnection.java,org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection,EmbeddedURLConnection,"org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection{name=<constructor>,return=org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection,parameters=[java.lang.ThreadGroup,java.net.URL]}",2,1,1,16,2,5.1,1,5,0,74.23,5.25,0.02
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/EmbeddedURLConnection.java,org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection,connect,"org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection{name=connect,return=void,parameters=[]}",2,1,1,7,0,2.0,0,2,0,22.46,1.88,0.0
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/EmbeddedURLConnection.java,org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection,getInputStream,"org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection{name=getInputStream,return=java.io.InputStream,parameters=[]}",3,3,1,18,0,6.71,3,6,0,142.62,7.0,0.03
exist-core/src/main/java/org/exist/protocolhandler/protocols/xmldb/EmbeddedURLConnection.java,org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection,getOutputStream,"org.exist.protocolhandler.protocols.xmldb.EmbeddedURLConnection{name=getOutputStream,return=java.io.OutputStream,parameters=[]}",3,3,1,18,0,6.71,3,6,0,142.62,7.0,0.03
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcUpload.java,org.exist.protocolhandler.xmlrpc.XmlrpcUpload,stream,"org.exist.protocolhandler.xmlrpc.XmlrpcUpload{name=stream,return=void,parameters=[org.exist.protocolhandler.xmldb.XmldbURL,java.io.InputStream]}",8,9,3,77,2,43.52,11,42,3,1307.4,37.9,0.45
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,XmlrpcInputStream,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=<constructor>,return=org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,parameters=[java.lang.ThreadGroup,org.exist.protocolhandler.xmldb.XmldbURL]}",1,0,0,14,2,7.62,3,7,0,133.78,4.67,0.02
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,read,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=read,return=int,parameters=[byte[],int,int]}",1,0,0,5,3,1.0,0,1,0,19.65,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,read,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=read,return=int,parameters=[byte[]]}",1,0,0,5,1,1.0,0,1,0,22.46,1.2,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,skip,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=skip,return=long,parameters=[long]}",1,0,0,5,1,1.0,0,1,0,11.61,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,reset,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=reset,return=void,parameters=[]}",1,0,0,5,0,1.0,0,1,0,4.75,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,read,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=read,return=int,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,close,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=close,return=void,parameters=[]}",1,0,0,5,0,1.0,0,1,0,4.75,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcInputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcInputStream,available,"org.exist.protocolhandler.xmlrpc.XmlrpcInputStream{name=available,return=int,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcDownloadRunnable.java,org.exist.protocolhandler.xmlrpc.XmlrpcDownloadRunnable,XmlrpcDownloadRunnable,"org.exist.protocolhandler.xmlrpc.XmlrpcDownloadRunnable{name=<constructor>,return=org.exist.protocolhandler.xmlrpc.XmlrpcDownloadRunnable,parameters=[org.exist.protocolhandler.xmldb.XmldbURL,org.exist.storage.io.BlockingOutputStream]}",1,0,0,11,2,2.0,2,0,0,9.51,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcDownloadRunnable.java,org.exist.protocolhandler.xmlrpc.XmlrpcDownloadRunnable,run,"org.exist.protocolhandler.xmlrpc.XmlrpcDownloadRunnable{name=run,return=void,parameters=[]}",3,2,1,23,0,5.83,3,5,0,160.54,8.65,0.04
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcDownload.java,org.exist.protocolhandler.xmlrpc.XmlrpcDownload,stream,"org.exist.protocolhandler.xmlrpc.XmlrpcDownload{name=stream,return=void,parameters=[org.exist.protocolhandler.xmldb.XmldbURL,java.io.OutputStream]}",5,4,2,66,2,42.46,11,41,1,1272.09,34.3,0.41
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcOutputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream,XmlrpcOutputStream,"org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream{name=<constructor>,return=org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream,parameters=[java.lang.ThreadGroup,org.exist.protocolhandler.xmldb.XmldbURL]}",1,0,0,15,2,8.06,4,7,0,149.28,5.03,0.03
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcOutputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream,write,"org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream{name=write,return=void,parameters=[int]}",1,0,0,5,1,1.0,0,1,0,8.0,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcOutputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream,write,"org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream{name=write,return=void,parameters=[byte[]]}",1,0,0,5,1,1.0,0,1,0,18.09,0.6,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcOutputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream,write,"org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream{name=write,return=void,parameters=[byte[],int,int]}",1,0,0,5,3,1.0,0,1,0,15.51,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcOutputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream,close,"org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream{name=close,return=void,parameters=[]}",1,0,0,5,0,1.0,0,1,0,4.75,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcOutputStream.java,org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream,flush,"org.exist.protocolhandler.xmlrpc.XmlrpcOutputStream{name=flush,return=void,parameters=[]}",1,0,0,5,0,1.0,0,1,0,4.75,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcUploadRunnable.java,org.exist.protocolhandler.xmlrpc.XmlrpcUploadRunnable,XmlrpcUploadRunnable,"org.exist.protocolhandler.xmlrpc.XmlrpcUploadRunnable{name=<constructor>,return=org.exist.protocolhandler.xmlrpc.XmlrpcUploadRunnable,parameters=[org.exist.protocolhandler.xmldb.XmldbURL,org.exist.storage.io.BlockingInputStream]}",1,0,0,5,2,2.0,2,0,0,9.51,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmlrpc/XmlrpcUploadRunnable.java,org.exist.protocolhandler.xmlrpc.XmlrpcUploadRunnable,run,"org.exist.protocolhandler.xmlrpc.XmlrpcUploadRunnable{name=run,return=void,parameters=[]}",2,1,1,19,0,5.0,3,4,0,122.98,6.15,0.03
exist-core/src/main/java/org/exist/protocolhandler/eXistURLStreamHandlerFactory.java,org.exist.protocolhandler.eXistURLStreamHandlerFactory,eXistURLStreamHandlerFactory,"org.exist.protocolhandler.eXistURLStreamHandlerFactory{name=<constructor>,return=org.exist.protocolhandler.eXistURLStreamHandlerFactory,parameters=[org.exist.protocolhandler.Mode]}",1,0,0,4,1,1.41,1,1,0,11.61,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/eXistURLStreamHandlerFactory.java,org.exist.protocolhandler.eXistURLStreamHandlerFactory,createURLStreamHandler,"org.exist.protocolhandler.eXistURLStreamHandlerFactory{name=createURLStreamHandler,return=java.net.URLStreamHandler,parameters=[java.lang.String]}",3,4,2,20,1,3.0,0,3,0,68.53,3.75,0.01
exist-core/src/main/java/org/exist/protocolhandler/URLStreamHandlerStartupTrigger.java,org.exist.protocolhandler.URLStreamHandlerStartupTrigger,execute,"org.exist.protocolhandler.URLStreamHandlerStartupTrigger{name=execute,return=void,parameters=[org.exist.storage.DBBroker,org.exist.storage.txn.Txn,java.util.Map<java.lang.String, java.util.List<Generic{? extends }>>]}",5,5,2,13,3,8.6,3,7,4,215.9,10.71,0.06
exist-core/src/main/java/org/exist/protocolhandler/URLStreamHandlerStartupTrigger.java,org.exist.protocolhandler.URLStreamHandlerStartupTrigger,registerStreamHandlerFactory,"org.exist.protocolhandler.URLStreamHandlerStartupTrigger{name=registerStreamHandlerFactory,return=void,parameters=[org.exist.protocolhandler.Mode]}",5,12,2,30,1,12.33,2,12,2,475.03,14.67,0.12
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,XmldbURL,"org.exist.protocolhandler.xmldb.XmldbURL{name=<constructor>,return=org.exist.protocolhandler.xmldb.XmldbURL,parameters=[org.exist.xmldb.XmldbURI]}",1,0,0,10,1,2.0,0,2,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,XmldbURL,"org.exist.protocolhandler.xmldb.XmldbURL{name=<constructor>,return=org.exist.protocolhandler.xmldb.XmldbURL,parameters=[java.net.URL]}",2,2,1,14,1,3.16,1,3,0,66.42,5.14,0.02
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,XmldbURL,"org.exist.protocolhandler.xmldb.XmldbURL{name=<constructor>,return=org.exist.protocolhandler.xmldb.XmldbURL,parameters=[java.net.URI]}",1,0,0,10,1,2.0,0,2,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,XmldbURL,"org.exist.protocolhandler.xmldb.XmldbURL{name=<constructor>,return=org.exist.protocolhandler.xmldb.XmldbURL,parameters=[java.lang.String]}",1,0,0,9,1,2.0,0,2,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getUserInfo,"org.exist.protocolhandler.xmldb.XmldbURL{name=getUserInfo,return=java.lang.String,parameters=[]}",1,0,0,10,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getUsername,"org.exist.protocolhandler.xmldb.XmldbURL{name=getUsername,return=java.lang.String,parameters=[]}",1,0,0,8,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getPassword,"org.exist.protocolhandler.xmldb.XmldbURL{name=getPassword,return=java.lang.String,parameters=[]}",1,0,0,8,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getURL,"org.exist.protocolhandler.xmldb.XmldbURL{name=getURL,return=java.net.URL,parameters=[]}",1,0,0,7,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getAuthority,"org.exist.protocolhandler.xmldb.XmldbURL{name=getAuthority,return=java.lang.String,parameters=[]}",1,0,0,9,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getContext,"org.exist.protocolhandler.xmldb.XmldbURL{name=getContext,return=java.lang.String,parameters=[]}",4,3,1,21,0,6.71,5,4,2,165.0,8.65,0.04
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getCollection,"org.exist.protocolhandler.xmldb.XmldbURL{name=getCollection,return=java.lang.String,parameters=[]}",6,18,2,53,0,17.44,12,12,4,510.0,21.89,0.17
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getDocumentName,"org.exist.protocolhandler.xmldb.XmldbURL{name=getDocumentName,return=java.lang.String,parameters=[]}",3,4,2,18,0,6.71,5,4,2,171.82,9.43,0.05
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,extractCredentials,"org.exist.protocolhandler.xmldb.XmldbURL{name=extractCredentials,return=java.lang.String,parameters=[int]}",8,10,2,36,1,13.11,10,6,6,407.27,17.0,0.12
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getProtocol,"org.exist.protocolhandler.xmldb.XmldbURL{name=getProtocol,return=java.lang.String,parameters=[]}",1,0,0,9,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getHost,"org.exist.protocolhandler.xmldb.XmldbURL{name=getHost,return=java.lang.String,parameters=[]}",3,3,1,14,0,2.45,1,2,1,66.61,5.83,0.02
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getPort,"org.exist.protocolhandler.xmldb.XmldbURL{name=getPort,return=int,parameters=[]}",1,0,0,9,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getPath,"org.exist.protocolhandler.xmldb.XmldbURL{name=getPath,return=java.lang.String,parameters=[]}",1,0,0,9,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getQuery,"org.exist.protocolhandler.xmldb.XmldbURL{name=getQuery,return=java.lang.String,parameters=[]}",1,0,0,9,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getCollectionPath,"org.exist.protocolhandler.xmldb.XmldbURL{name=getCollectionPath,return=java.lang.String,parameters=[]}",1,0,0,8,0,2.0,0,2,0,19.65,1.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getXmlRpcURL,"org.exist.protocolhandler.xmldb.XmldbURL{name=getXmlRpcURL,return=java.lang.String,parameters=[]}",1,0,0,9,0,2.0,0,2,0,27.0,2.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,hasUserInfo,"org.exist.protocolhandler.xmldb.XmldbURL{name=hasUserInfo,return=boolean,parameters=[]}",2,1,0,8,0,2.83,0,2,2,30.0,3.33,0.01
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,getInstanceName,"org.exist.protocolhandler.xmldb.XmldbURL{name=getInstanceName,return=java.lang.String,parameters=[]}",1,0,0,9,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,toString,"org.exist.protocolhandler.xmldb.XmldbURL{name=toString,return=java.lang.String,parameters=[]}",1,0,0,10,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/protocolhandler/xmldb/XmldbURL.java,org.exist.protocolhandler.xmldb.XmldbURL,isEmbedded,"org.exist.protocolhandler.xmldb.XmldbURL{name=isEmbedded,return=boolean,parameters=[]}",1,0,0,9,0,1.41,0,1,1,11.61,1.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/embedded/InMemoryOutputStream.java,org.exist.protocolhandler.embedded.InMemoryOutputStream,InMemoryOutputStream,"org.exist.protocolhandler.embedded.InMemoryOutputStream{name=<constructor>,return=org.exist.protocolhandler.embedded.InMemoryOutputStream,parameters=[org.exist.protocolhandler.xmldb.XmldbURL]}",1,0,0,5,1,2.24,2,1,0,16.25,1.33,0.0
exist-core/src/main/java/org/exist/protocolhandler/embedded/InMemoryOutputStream.java,org.exist.protocolhandler.embedded.InMemoryOutputStream,write,"org.exist.protocolhandler.embedded.InMemoryOutputStream{name=write,return=void,parameters=[byte[]]}",1,0,0,5,1,1.0,0,1,0,8.0,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/embedded/InMemoryOutputStream.java,org.exist.protocolhandler.embedded.InMemoryOutputStream,write,"org.exist.protocolhandler.embedded.InMemoryOutputStream{name=write,return=void,parameters=[byte[],int,int]}",1,0,0,5,3,1.0,0,1,0,15.51,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/embedded/InMemoryOutputStream.java,org.exist.protocolhandler.embedded.InMemoryOutputStream,flush,"org.exist.protocolhandler.embedded.InMemoryOutputStream{name=flush,return=void,parameters=[]}",1,0,0,5,0,1.0,0,1,0,4.75,0.5,0.0
exist-core/src/main/java/org/exist/protocolhandler/embedded/InMemoryOutputStream.java,org.exist.protocolhandler.embedded.InMemoryOutputStream,write,"org.exist.protocolhandler.embedded.InMemoryOutputStream{name=write,return=void,parameters=[int]}",1,0,0,5,1,1.0,0,1,0,8.0,0.5,0.0
