Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,parseLocal,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,parseLocalExt,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,parseLocal,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,parseLocal,try-catch,NumberFormatException,custom,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,storeBinary,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,storeBinary,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,storeBinary,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,upload,throws-declaration,"EXistException, IOException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,upload,try-catch,NumberFormatException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,printAll,throws-declaration,"EXistException, SAXException, XPathException, IOException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,compile,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,compile,try-catch,XPathException,custom,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,query,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,query,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryP,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryP,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryP,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryResultToRpcResponse,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryPT,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryPT,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryPT,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryPT,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,queryResultToTypedRpcResponse,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,atomicMap,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,execute,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,execute,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,executeT,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,executeT,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,remove,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,remove,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,removeCollection,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,removeCollection,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,removeCollection,try-catch,EXistException,log+recover,Log4j,DEBUG
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,removeAccount,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieve,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieve,try-catch,URISyntaxException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAsString,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieve,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveFirstChunk,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveFirstChunk,try-catch,URISyntaxException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieve,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieve,try-catch,IOException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAsString,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAsString,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveFirstChunk,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveFirstChunk,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAll,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAllAsString,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAllAsString,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAllFirstChunk,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,retrieveAllFirstChunk,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,chgrp,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,chown,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,chown,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,setPermissions,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,setPermissions,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,setPermissions,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,setPermissions,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,setPermissions,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,addAccount,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,updateAccount,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,updateAccount,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,addGroup,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,setUserPrimaryGroup,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,updateGroup,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,getGroupMembers,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,addAccountToGroup,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,addGroupManager,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,removeGroupManager,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,removeGroupMember,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,updateAccount,try-catch,EXistException | PermissionDeniedException,log+recover,Log4j,DEBUG
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,updateAccount,try-catch,EXistException | PermissionDeniedException,log+recover,Log4j,DEBUG
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,lockResource,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,lockResource,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,hasUserLock,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,hasUserLock,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,unlockResource,throws-declaration,"URISyntaxException, EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,unlockResource,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,summary,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,summary,try-catch,XPathException,wrap,Log4j,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,summary,throws-declaration,"EXistException, XPathException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,summarise,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,getIndexedElements,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection,getIndexedElements,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection$NodeCount,getDocumentChunk,throws-declaration,"EXistException, PermissionDeniedException, IOException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection$NodeCount,moveOrCopyResource,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection$NodeCount,moveOrCopyResource,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection$NodeCount,moveOrCopyResource,throws-declaration,"EXistException, PermissionDeniedException",propagate,,
exist-core/src/main/java/org/exist/xmlrpc/RpcConnection.java,org.exist.xmlrpc.RpcConnection$NodeCount,moveOrCopyCollection,throws-declaration,"EXistException, PermissionDeniedException, URISyntaxException",propagate,,
