Source path,Class name,QName local name,Dynamically invoked in tests,Matching test paths
exist-core/src/main/java/org/exist/xquery/functions/fn/FunAnalyzeString.java,org.exist.xquery.functions.fn.FunAnalyzeString,match,true,exist-core/src/test/xquery/xqsuite/custom-assertion.xqm; exist-core/src/test/xquery/xquery3/flwor.xql; exist-core/src/test/xquery/xquery3/transform/fnTransformParams.xqm; exist-core/src/test/xquery/xquery3/typeswitch.xql; extensions/indexes/lucene/src/test/xquery/lucene/analyzers-field.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-field.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-forms.xqm; extensions/indexes/lucene/src/test/xquery/lucene/indirect-queries.xql; extensions/indexes/lucene/src/test/xquery/lucene/inline-ignore.xql; extensions/indexes/lucene/src/test/xquery/lucene/util-expand-highlight.xqm; extensions/indexes/lucene/src/test/xquery/lucene/vector-search.xqm; extensions/indexes/range/src/test/xquery/range/range.xql; extensions/webdav/src/test/resources/litmus-baseline.txt
exist-core/src/main/java/org/exist/xquery/functions/fn/FunAnalyzeString.java,org.exist.xquery.functions.fn.FunAnalyzeString,group,true,exist-core/src/test/java/org/exist/xquery/functions/securitymanager/GroupManagementFunctionRemoveGroupTest.java; exist-core/src/test/java/org/exist/security/RestApiSecurityTest.java; exist-core/src/test/java/org/exist/security/XqueryApiTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunAnalyzeString.java,org.exist.xquery.functions.fn.FunAnalyzeString,nr,true,exist-core/src/test/xquery/xquery3/fnPath.xqm
exist-core/src/main/java/org/exist/xquery/functions/fn/FunAnalyzeString.java,org.exist.xquery.functions.fn.FunAnalyzeString,non-match,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunAnalyzeString.java,org.exist.xquery.functions.fn.FunAnalyzeString,analyze-string-result,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunBaseURI.java,org.exist.xquery.functions.fn.FunBaseURI,base-uri,true,exist-core/src/test/xquery/base-uri.xql; exist-core/src/test/xquery/indexing/indexes-base-uri.xq; exist-core/src/test/xquery/xquery3/higher-order.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5052.xqm; exist-core/src/test/java/org/exist/xquery/XQueryTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunBaseURI.java,org.exist.xquery.functions.fn.FunBaseURI,static-base-uri,true,exist-core/src/test/xquery/xquery3/higher-order.xqm
exist-core/src/main/java/org/exist/xquery/functions/fn/ExtCollection.java,org.exist.xquery.functions.fn.ExtCollection,collection,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/examples.xql; exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/arrays/arrays.xql; exist-core/src/test/xquery/axes-persistent-nodes.xqm; exist-core/src/test/xquery/axes.xql; exist-core/src/test/xquery/base-uri.xql; exist-core/src/test/xquery/binary-value.xqm; exist-core/src/test/xquery/collations.xq; exist-core/src/test/xquery/count.xql; exist-core/src/test/xquery/document-nodes.xq; exist-core/src/test/xquery/exceptOperator.xql; exist-core/src/test/xquery/fn-not.xq; exist-core/src/test/xquery/fn-position.xqm; exist-core/src/test/xquery/fn.xql; exist-core/src/test/xquery/guest.xql; exist-core/src/test/xquery/indexing/indexes-base-uri.xq; exist-core/src/test/xquery/inspect/inspect.xql; exist-core/src/test/xquery/last.xql; exist-core/src/test/xquery/logicalOp/andor.xql; exist-core/src/test/xquery/npt.xqm; exist-core/src/test/xquery/optimizer/expressions.xqm; exist-core/src/test/xquery/optimizer/positional.xqm; exist-core/src/test/xquery/positional-nested.xql; exist-core/src/test/xquery/preceding-axis.xql; exist-core/src/test/xquery/question-marks-in-contains-function.xql; exist-core/src/test/xquery/securitymanager/id.xqm; exist-core/src/test/xquery/securitymanager/permission-error-codes.xqm; exist-core/src/test/xquery/simple-map-predicate.xq; exist-core/src/test/xquery/system/get-main-module-load-path.xqm; exist-core/src/test/xquery/system/get-module-load-path.xqm; exist-core/src/test/xquery/unicode.xqm; exist-core/src/test/xquery/unparsed-text.xql; exist-core/src/test/xquery/util/document-id.xqm; exist-core/src/test/xquery/util/get-fragment-between.xqm; exist-core/src/test/xquery/validation/jaxp.xql; exist-core/src/test/xquery/validation/jaxv.xql; exist-core/src/test/xquery/xmldb/copy-tests.xql; exist-core/src/test/xquery/xmldb/create-collection-tests.xql; exist-core/src/test/xquery/xmldb/last-modified.xql; exist-core/src/test/xquery/xmldb/permission-tests.xql; exist-core/src/test/xquery/xmldb/reindex-tests.xql; exist-core/src/test/xquery/xmldb/store-binary-tests.xql; exist-core/src/test/xquery/xmlid.xql; exist-core/src/test/xquery/xquery3/flwor.xql; exist-core/src/test/xquery/xquery3/fnExcept.xqm; exist-core/src/test/xquery/xquery3/fnIntersect.xqm; exist-core/src/test/xquery/xquery3/fnUriCollection.xqm; exist-core/src/test/xquery/xquery3/generate-id.xqm; exist-core/src/test/xquery/xquery3/higher-order.xqm; exist-core/src/test/xquery/xquery3/precedingFollowingAfterNot.xqm; exist-core/src/test/xquery/xquery3/serialize.xql; exist-core/src/test/xquery/xquery3/transform/doc-as-parameter.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5052.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5882.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform6065.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformIssue4609.xqm; exist-core/src/test/xquery/xquery3/xml-to-json.xql; exist-jetty-config/src/main/resources/webapp/controller.xql; extensions/exquery/restxq/src/test/xquery/restxq/arrays.xq; extensions/indexes/indexes-integration-tests/src/test/xquery/indexing/tests/exist-matches.xqm; extensions/indexes/lucene/src/test/xquery/lucene/analyzers-diacritics.xql; extensions/indexes/lucene/src/test/xquery/lucene/analyzers-english.xql; extensions/indexes/lucene/src/test/xquery/lucene/analyzers-field.xqm; extensions/indexes/lucene/src/test/xquery/lucene/facet-drilldown-highlight.xqm; extensions/indexes/lucene/src/test/xquery/lucene/field-expression-context.xqm; extensions/indexes/lucene/src/test/xquery/lucene/for-variable.xql; extensions/indexes/lucene/src/test/xquery/lucene/ft-attr-context.xql; extensions/indexes/lucene/src/test/xquery/lucene/ft-edge.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-expand-highlight.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-field-types.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-match.xql; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-field.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-forms.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-search-binary.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ignore-condition.xql; extensions/indexes/lucene/src/test/xquery/lucene/index-keys.xql; extensions/indexes/lucene/src/test/xquery/lucene/indirect-queries.xql; extensions/indexes/lucene/src/test/xquery/lucene/inline-elements.xql; extensions/indexes/lucene/src/test/xquery/lucene/inline-ignore.xql; extensions/indexes/lucene/src/test/xquery/lucene/match-highlighting.xql; extensions/indexes/lucene/src/test/xquery/lucene/optimizer-ft.xql; extensions/indexes/lucene/src/test/xquery/lucene/parenthesized-context.xql; extensions/indexes/lucene/src/test/xquery/lucene/parenthesized-location-step.xql; extensions/indexes/lucene/src/test/xquery/lucene/reindex-second-store.xqm; extensions/indexes/lucene/src/test/xquery/lucene/self-axis-index.xqm; extensions/indexes/lucene/src/test/xquery/lucene/serialize.xql; extensions/indexes/lucene/src/test/xquery/lucene/start-offset.xql; extensions/indexes/lucene/src/test/xquery/lucene/unicode-supplementary-lucene.xql; extensions/indexes/lucene/src/test/xquery/lucene/util-expand-highlight.xqm; extensions/indexes/lucene/src/test/xquery/lucene/vector-search.xqm; extensions/indexes/ngram/src/test/xquery/ngram/for-variable.xql; extensions/indexes/ngram/src/test/xquery/ngram/match-highlighting-ngram.xql; extensions/indexes/ngram/src/test/xquery/ngram/unicode-supplementary-ngram.xql; extensions/indexes/range/src/test/xquery/range/conditions.xql; extensions/indexes/range/src/test/xquery/range/field-type.xql; extensions/indexes/range/src/test/xquery/range/fields.xql; extensions/indexes/range/src/test/xquery/range/for-variable.xql; extensions/indexes/range/src/test/xquery/range/index-keys.xql; extensions/indexes/range/src/test/xquery/range/multi-collection-search.xqm; extensions/indexes/range/src/test/xquery/range/optimizer.xql; extensions/indexes/range/src/test/xquery/range/prefixed-conditions.xql; extensions/indexes/range/src/test/xquery/range/range.xql; extensions/indexes/range/src/test/xquery/range/types.xql; extensions/indexes/range/src/test/xquery/range/unicode-supplementary-range.xql; extensions/indexes/range/src/test/xquery/range/updates.xql; extensions/modules/expathrepo/src/main/resources/org/exist/xquery/modules/expathrepo/repair.xql; extensions/modules/expathrepo/src/test/xquery/modules/expathrepo/deployment.xql; extensions/modules/expathrepo/src/test/xquery/modules/expathrepo/resource-available.xql; extensions/modules/file/src/test/resources/util/helper.xqm; extensions/modules/file/src/test/xquery/modules/file/sync-serialize.xqm; extensions/modules/image/src/test/xquery/modules/image/scale.xqm; extensions/modules/xmldiff/src/test/xquery/modules/xmldiff/compare.xqm; extensions/modules/xmldiff/src/test/xquery/modules/xmldiff/diff.xqm; exist-core/src/test/java/org/exist/xmldb/concurrent/action/XQueryUpdateAction.java; exist-core/src/test/java/org/exist/xmldb/concurrent/ConcurrentResourceTest3.java; exist-core/src/test/java/org/exist/xmldb/concurrent/ConcurrentResourceTest2.java; exist-core/src/test/java/org/exist/xquery/DocumentUpdateTest.java; exist-core/src/test/java/org/exist/xquery/xqsuite/XQSuiteTearDownErrorTest.java; exist-core/src/test/java/org/exist/xquery/XPathQueryTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingOnvdlTest.java; exist-core/src/test/java/org/exist/xquery/functions/fn/CollectionTest.java; exist-core/src/test/java/org/exist/xquery/NodeTypeTest.java; exist-core/src/test/java/org/exist/security/RestApiSecurityTest.java; exist-core/src/test/java/org/exist/security/XqueryApiTest.java; exist-core/src/test/java/org/exist/security/FnCollectionSecurityTest.java; exist-core/src/test/java/org/exist/security/SecurityManagerTest.java; exist-core/src/test/java/org/exist/storage/lock/ProtectedModeTest.java; exist-core/src/test/java/org/exist/storage/lock/DeadlockIT.java; exist-core/src/test/java/org/exist/xupdate/StressTest.java; exist-core/src/test/java/org/exist/dom/memtree/DOMIndexerTest.java; exist-core/src/test/java/org/exist/xmlrpc/MoveResourceTest.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTrigger2Test.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTriggerTest.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTriggerChainTest.java; exist-core/src/test/java/org/exist/collections/ConcurrencyTest.java; extensions/indexes/indexes-integration-tests/src/test/java/org/exist/indexing/EnforceIndexUseTest.java; extensions/indexes/lucene/src/test/java/xquery/lucene/VectorSearchEmbeddingTest.java; extensions/indexes/lucene/src/test/java/org/exist/indexing/lucene/SerializeAttrMatchesTest.java; extensions/indexes/ngram/src/test/java/org/exist/indexing/ngram/CustomIndexTest.java; extensions/indexes/range/src/test/java/org/exist/xquery/modules/range/ForBoundXmlIdRegressionTest.java; extensions/indexes/range/src/test/java/org/exist/xquery/modules/range/AttributeEqIndexConsistencyTest.java; extensions/indexes/vector-it/src/test/java/xquery/lucene/VectorSearchEmbeddingIT.java; extensions/modules/expathrepo/src/test/java/org/exist/repo/PackageTriggerIT.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSerialize.java,org.exist.xquery.functions.fn.FunSerialize,serialize,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/arrays/arrays.xql; exist-core/src/test/xquery/maps/maps.xqm; exist-core/src/test/xquery/maps/mapsLookup.xql; exist-core/src/test/xquery/xqsuite/custom-assertion.xqm; exist-core/src/test/xquery/xquery3/bindingConflict.xqm; exist-core/src/test/xquery/xquery3/fnSerializeCharacterMaps.xqm; exist-core/src/test/xquery/xquery3/fnSerializeCharacterMaps026.xqm; exist-core/src/test/xquery/xquery3/fnSerializeCharacterMapsInvParam.xqm; exist-core/src/test/xquery/xquery3/fnSerializeNewline.xqm; exist-core/src/test/xquery/xquery3/serialize.xql; exist-core/src/test/xquery/xquery3/transform/fnTransform5052.xqm; extensions/exquery/restxq/src/test/xquery/restxq/arrays.xq; extensions/indexes/lucene/src/test/xquery/lucene/serialize.xql; extensions/indexes/lucene/src/test/xquery/lucene/start-offset.xql; extensions/modules/file/src/test/xquery/modules/file/serialize.xqm; exist-core/src/test/java/org/exist/xinclude/W3CXIncludeTestSuite.java; exist-core/src/test/java/org/exist/util/serializer/HTML5FragmentTest.java; exist-core/src/test/java/org/exist/xquery/xqsuite/XQSuiteTearDownErrorTest.java; exist-core/src/test/java/org/exist/xquery/XPathQueryTest.java; exist-core/src/test/java/org/exist/xquery/functions/util/EvalTest.java; extensions/modules/mail/src/test/java/org/exist/xquery/modules/mail/SendEmailIT.java
exist-core/src/main/java/org/exist/xquery/functions/fn/QNameFunctions.java,org.exist.xquery.functions.fn.QNameFunctions,prefix-from-QName,true,exist-core/src/main/resources/org/exist/test/runner/xquery-discovery.xq; exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/QNameFunctions.java,org.exist.xquery.functions.fn.QNameFunctions,local-name-from-QName,true,exist-core/src/main/resources/org/exist/test/runner/xquery-discovery.xq
exist-core/src/main/java/org/exist/xquery/functions/fn/QNameFunctions.java,org.exist.xquery.functions.fn.QNameFunctions,namespace-uri-from-QName,true,exist-core/src/main/resources/org/exist/test/runner/xquery-discovery.xq; exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatNumbers.java,org.exist.xquery.functions.fn.FnFormatNumbers,format-number,true,exist-core/src/test/xquery/numbers/format-numbers.xql
exist-core/src/main/java/org/exist/xquery/functions/fn/FunInScopePrefixes.java,org.exist.xquery.functions.fn.FunInScopePrefixes,in-scope-prefixes,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/namespaces.xql; exist-core/src/test/xquery/xquery3/copy-namespaces-no-inherit.xqm; exist-core/src/test/xquery/xquery3/copy-namespaces.xqm
exist-core/src/main/java/org/exist/xquery/functions/fn/FunResolveQName.java,org.exist.xquery.functions.fn.FunResolveQName,resolve-QName,true,exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunTokenize.java,org.exist.xquery.functions.fn.FunTokenize,tokenize,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/arrays/arrays.xql; exist-core/src/test/xquery/fn.xql; exist-core/src/test/xquery/xquery3/arrowop.xql; exist-core/src/test/xquery/xquery3/strconstr.xql; exist-core/src/test/xquery/xquery3/tumbling-window.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm; extensions/indexes/range/src/test/xquery/range/multi-collection-search.xqm; exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java; exist-core/src/test/java/org/exist/xquery/functions/fn/FunStrLengthTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunContainsToken.java,org.exist.xquery.functions.fn.FunContainsToken,contains-token,true,exist-core/src/test/xquery/xquery3/fn.xql; exist-core/src/test/java/org/exist/xquery/functions/fn/ContainsTokenEmptyCollationTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FnRandomNumberGenerator.java,org.exist.xquery.functions.fn.FnRandomNumberGenerator,random-number-generator,true,exist-core/src/test/xquery/xquery3/fnRandomNumberGenerator.xql; exist-core/src/test/java/org/exist/storage/RemoveCollectionIT.java; exist-core/src/test/java/org/exist/storage/lock/ProtectedModeTest.java; exist-core/src/test/java/org/exist/storage/lock/DeadlockIT.java; exist-core/src/test/java/org/exist/xmlrpc/QuerySessionTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FnRandomNumberGenerator.java,org.exist.xquery.functions.fn.FnRandomNumberGenerator,random-number-generator-next,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnRandomNumberGenerator.java,org.exist.xquery.functions.fn.FnRandomNumberGenerator,random-number-generator-permute,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatIntegers.java,org.exist.xquery.functions.fn.FnFormatIntegers,format-integer,true,exist-core/src/test/xquery/numbers/format-integers.xql
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,day-from-date,true,extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,month-from-date,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,year-from-date,true,extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,timezone-from-date,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,hours-from-time,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,minutes-from-time,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,seconds-from-time,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,timezone-from-time,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,day-from-dateTime,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,month-from-dateTime,true,exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,year-from-dateTime,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,hours-from-dateTime,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,minutes-from-dateTime,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,seconds-from-dateTime,true,exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunGetDateComponent.java,org.exist.xquery.functions.fn.FunGetDateComponent,timezone-from-dateTime,false,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSort.java,org.exist.xquery.functions.fn.FunSort,sort,true,exist-core/src/test/xquery/arrays/arrays.xql; exist-core/src/test/xquery/maps/maps.xqm; exist-core/src/test/xquery/xmldb/last-modified.xql; exist-core/src/test/xquery/xquery3/fnSort.xql; extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-field-types.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-field.xqm; extensions/modules/cache/src/test/xquery/modules/cache/cache.xqm
exist-core/src/main/java/org/exist/xquery/functions/fn/FunRound.java,org.exist.xquery.functions.fn.FunRound,round,true,exist-core/src/test/resources/org/exist/performance/log2html.xql; exist-core/src/test/xquery/numbers/fn-round.xqm; exist-core/src/test/java/org/exist/xquery/XPathQueryTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunRoundHalfToEven.java,org.exist.xquery.functions.fn.FunRoundHalfToEven,round-half-to-even,true,exist-core/src/test/xquery/numbers/fn-round.xqm; exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java
exist-core/src/main/java/org/exist/xquery/functions/fn/FunEscapeURI.java,org.exist.xquery.functions.fn.FunEscapeURI,escape-uri,false,
exist-core/src/main/java/org/exist/xquery/functions/transform/Transform.java,org.exist.xquery.functions.transform.Transform,transform,true,exist-core/src/test/xquery/transform/catalog.xql; exist-core/src/test/xquery/unicode.xqm; exist-core/src/test/xquery/xquery3/transform/doc-as-parameter.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform10.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform11.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform12.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform15.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform2-3.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform33.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform4-5.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5052.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform52.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform53.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5882.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform6065.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform63.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform66.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform67.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform68.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform71.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform74.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform79.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform7c.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform7e.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform82e.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform84.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform87.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformErr16.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformErr18.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformErr6.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformErr9.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformIssue4609.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformParams.xqm; exist-core/src/test/java/org/exist/xquery/TransformTest.java; exist-core/src/test/java/org/exist/xquery/XQueryTest.java; exist-core/src/test/java/org/exist/xquery/functions/transform/TransformTest.java; exist-core/src/test/java/org/exist/xquery/functions/transform/ImportLocalStylesheetTest.java; extensions/indexes/spatial/src/test/java/org/exist/indexing/spatial/GMLIndexTest.java
exist-core/src/main/java/org/exist/xquery/functions/transform/Transform.java,org.exist.xquery.functions.transform.Transform,stream-transform,false,
exist-core/src/main/java/org/exist/xquery/functions/validation/GrammarTooling.java,org.exist.xquery.functions.validation.GrammarTooling,clear-grammar-cache,true,exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpParseTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/NativeSchemaJaxpCatalogGapTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpXsdCatalogTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpDtdCatalogTest.java; exist-core/src/test/java/org/exist/validation/CollectionConfigurationValidationModeTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/GrammarTooling.java,org.exist.xquery.functions.validation.GrammarTooling,show-grammar-cache,false,
exist-core/src/main/java/org/exist/xquery/functions/validation/GrammarTooling.java,org.exist.xquery.functions.validation.GrammarTooling,pre-parse-grammar,true,exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpParseTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/Jing.java,org.exist.xquery.functions.validation.Jing,jing,true,exist-core/src/test/java/org/exist/xquery/functions/validate/AdditionalJingXsdRngTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingOnvdlTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingSchematronTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingRelaxNgTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/Jing.java,org.exist.xquery.functions.validation.Jing,jing-report,true,exist-core/src/test/java/org/exist/xquery/functions/validate/TournamentSchemaLanguageComparisonTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingOnvdlTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingSchematronTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingXsdTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JingRelaxNgTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/Jaxp.java,org.exist.xquery.functions.validation.Jaxp,jaxp,true,exist-core/src/test/xquery/validation/jaxp.xql; exist-core/src/test/xquery/validation/jaxv.xql; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpXsdCatalogTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/Jaxp.java,org.exist.xquery.functions.validation.Jaxp,jaxp-report,true,exist-core/src/test/xquery/validation/jaxp.xql; exist-core/src/test/java/org/exist/xquery/functions/validate/TournamentSchemaLanguageComparisonTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/NativeSchemaJaxpCatalogGapTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpXsdCatalogTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpDtdCatalogTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/ParseXsdNokTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/ParseDtdNokTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/Jaxp.java,org.exist.xquery.functions.validation.Jaxp,jaxp-parse,true,exist-core/src/test/xquery/validation/jaxp.xql; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpParseTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxpXsdCatalogTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/Jaxv.java,org.exist.xquery.functions.validation.Jaxv,jaxv,true,exist-core/src/test/xquery/validation/jaxp.xql; exist-core/src/test/xquery/validation/jaxv.xql; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxvTest.java
exist-core/src/main/java/org/exist/xquery/functions/validation/Jaxv.java,org.exist.xquery.functions.validation.Jaxv,jaxv-report,true,exist-core/src/test/xquery/validation/jaxv.xql; exist-core/src/test/java/org/exist/xquery/functions/validate/NativeSchemaJaxpCatalogGapTest.java; exist-core/src/test/java/org/exist/xquery/functions/validate/JaxvTest.java
exist-core/src/main/java/org/exist/xquery/functions/session/Invalidate.java,org.exist.xquery.functions.session.Invalidate,invalidate,true,extensions/modules/persistentlogin/src/main/resources/org/exist/xquery/modules/persistentlogin/login.xql; exist-core/src/test/java/org/exist/xquery/functions/xmldb/XMLDBAuthenticateTest.java; exist-core/src/test/java/org/exist/xquery/functions/session/AttributeTest.java
exist-core/src/main/java/org/exist/xquery/functions/session/EncodeURL.java,org.exist.xquery.functions.session.EncodeURL,encode-url,false,
exist-core/src/main/java/org/exist/xquery/functions/session/RemoveAttribute.java,org.exist.xquery.functions.session.RemoveAttribute,remove-attribute,false,
